file,time_seconds,alloc_kb
data_1e+05_-3.8_0.5_0_1.csv,168.4499999999971,17065041.155273438
data_1e+05_-3.8_0.5_0_2.csv,113.58000000000175,17064214.21484375
data_1e+05_-3.8_0.5_0_3.csv,100.16999999999825,17058251.6640625
data_1e+05_-3.8_0.5_0_4.csv,148.23999999999796,17067783.05859375
data_1e+05_-3.8_0.5_0_5.csv,183.69000000000233,17050841.09375
